from_location_id,to_location_id,google_distance_km,sectional_tat
126,97,1098.984,131878079
126,98,1030.836,123700320
126,99,1040.222,124826640
126,103,1771.65,212598000
126,104,1757.238,210868560
126,105,1020.284,122434080
126,110,1865.471,223856520
126,114,756.094,90731279
126,117,845.251,101430120
126,119,1139.872,136784640
126,121,625.32,75038400
126,124,611.824,64800000
126,126,0,0
126,128,545.461,65455320
126,129,638.899,76667880
126,131,570.526,68463120
126,133,789.342,94721040
126,159,772.97,92756400
126,195,1949.776,233973120
126,196,1271.107,152532840
126,473,2002.185,240262199
128,50,850.179,102021480
128,125,986.708,118404960
128,54,905.862,108703440
128,153,930.603,111672360
128,168,780.932,93711840
128,53,864.917,103790039
128,10,294.669,28800000
128,11,354.356,32220000
128,129,720.45,86454000
128,143,577.516,69301920
128,127,486.017,58322040
128,24,491.973,59036760
128,25,595.801,71496119
128,12,1753.489,210418680
128,111,1810.891,217306920
128,135,1320.005,158400600
128,171,1943.385,233206200
128,13,740.531,54000000
128,108,761.54,91384799
128,14,1821.121,218534520
128,15,609.463,54000000
128,16,2272.732,272727840
128,17,1324.693,158963160
128,18,389.11,46693200
128,19,382.129,32400000
128,20,2071.873,248624760
128,21,840.361,100843320
128,22,1821.58,218589600
128,23,892.884,82800000
128,87,850.708,102084960
128,89,2068.633,248235959
128,90,906.209,108745080
128,91,1693.285,203194200
128,92,1677.875,201345000
128,93,821.381,98565720
128,95,2046.456,245574720
128,96,1638.534,196624079
128,97,1612.44,193492800
128,98,940.268,112832160
128,99,1427.804,171336480
128,103,2086.99,250438800
128,104,2072.577,248709240
128,105,1579.809,189577080
128,110,2180.81,261697199
128,114,1143.677,137241240
128,117,889.699,106763880
128,119,1653.328,198399360
128,121,1017.136,122056320
128,124,1125.281,135033720
128,126,545.482,65457839
128,128,0,0
128,129,720.45,86454000
128,131,635.633,76275960
128,133,819.424,98330880
128,159,674.954,80994480
128,195,2265.115,271813800
128,196,1355.955,162714599
128,473,2317.524,278102880
129,50,1478.282,177393840
129,125,1626.217,195146040
129,54,1533.965,184075800
129,153,1668.078,200169360
129,168,1409.035,169084200
129,53,1599.43,191931600
129,10,509.765,61171800
129,11,392.5,47100000
129,129,0,0
129,143,761.519,91382279
129,127,670.02,80402400
129,24,230.815,27697800
129,25,173.114,20773680
129,12,1085.911,130309320
129,111,1143.312,137197440
129,135,652.427,78291240
129,171,1275.807,153096840
129,13,115.896,14400000
129,108,190.679,25200000
129,14,1896.374,227564880
129,15,1237.566,148507920
129,16,2646.521,317582520
129,17,654.899,78587880
129,18,444.392,46800000
129,19,1010.231,121227720
129,20,1404.295,168515400
129,21,649.129,64800000
129,22,2195.369,263444280
129,23,197.325,25200000
129,87,1478.811,177457320
129,89,1401.055,168126600
129,90,1279.998,153599760
129,91,1645.892,197507040
129,92,1520.028,182403359
129,93,1195.17,143420400
129,95,1378.877,165465240
129,96,974.357,116922840
129,97,1300.373,156044760
129,98,1568.371,188204520
129,99,1643.668,197240160
129,103,1419.411,170329320
129,104,1404.999,168599880
129,105,1563.422,187610640
129,110,1513.232,181587840
129,114,1359.54,163144800
129,117,1453.541,174424920
129,119,1495.48,179457600
129,121,1228.767,147452040
129,124,967.433,116091959
129,126,636.947,76433640
129,128,720.626,86475120
129,129,0,0
129,131,1178.816,141457920
129,133,1447.526,173703120
129,159,1303.056,156366720
129,195,1597.537,191704440
129,196,688.376,82605120
129,473,1649.946,197993520
131,50,400.791,48094920
131,125,664.041,79684920
131,54,456.474,54776880
131,153,590.587,70870440
131,168,331.544,39785280
131,53,521.939,62632679
131,10,942.972,113156639
131,11,982.969,117956280
131,129,1053.817,126458040
131,143,1179.427,141531239
131,127,1134.321,136118520
131,24,1120.586,134470320
131,25,1224.413,146929560
131,12,1929.144,144000000
131,111,2074.086,248890320
131,135,1650.076,198009120
131,171,2132.61,255913200
131,13,1161.542,139385040
131,108,1039.187,124702439
131,14,1276.859,153223080
131,15,202.058,21600000
131,16,1697.871,203744520
131,17,1315.801,157896120
131,18,611.831,73419720
131,19,251.038,28800000
131,20,1968.002,236160240
131,21,832.346,99881520
131,22,1246.719,110100000
131,23,1194.973,143396760
131,87,377.98,45357600
131,89,2257.858,270942959
131,90,337.624,28800000
131,91,1149.024,137882879
131,92,1504.046,180485520
131,93,277.119,28800000
131,95,2116.52,253982400
131,96,1629.642,195557040
131,97,1534.542,184145040
131,98,453.599,54431880
131,99,879.579,105549480
131,103,2276.215,273145800
131,104,2261.802,271416240
131,105,1035.548,124265760
131,110,2370.035,284404200
131,114,599.415,71929800
131,117,292.221,35066520
131,119,1421.064,170527679
131,121,472.874,56744880
131,124,990.775,118892999
131,126,572.55,68705999
131,128,631.243,75749160
131,129,1053.817,126458040
131,131,0,0
131,133,225.071,27008520
131,159,195.733,18000000
131,195,2454.34,294520800
131,196,1686.025,202323000
131,473,2506.749,300809879
133,50,296.191,35542919
133,125,559.441,67132920
133,54,351.874,42224880
133,153,485.987,58318440
133,168,229.196,27503520
133,53,417.339,50080680
133,10,1129.143,135497160
133,11,1169.139,140296680
133,129,1448.192,173783040
133,143,1365.598,163871760
133,127,1320.491,158458920
133,24,1306.756,156810720
133,25,1410.584,169270079
133,12,2147.543,257705159
133,111,2292.484,275098080
133,135,2044.451,245334119
133,171,2351.009,282121080
133,13,1555.315,186637800
133,108,1433.562,172027440
133,14,1353.543,162425160
133,15,217.881,28800000
133,16,1733.317,207998040
133,17,1534.2,184104000
133,18,830.23,99627600
133,19,435.771,52292519
133,20,2186.4,262368000
133,21,1050.745,126089399
133,22,1282.165,153859800
133,23,1589.349,190721880
133,87,167.467,20096040
133,89,2476.257,297150840
133,90,373.07,36000000
133,91,1225.708,147084960
133,92,1580.73,189687600
133,93,374.641,44956919
133,95,2334.919,280190279
133,96,1848.04,221764800
133,97,1752.941,210352920
133,98,232.49,27898800
133,99,915.026,109803120
133,103,2494.613,299353559
133,104,2480.201,297624120
133,105,1112.232,133467839
133,110,2588.434,310612080
133,114,676.099,81131879
133,117,72.457,14400000
133,119,1497.748,179729759
133,121,566.799,68015880
133,124,1209.174,145100880
133,126,790.949,94913879
133,128,817.414,98089680
133,129,1448.192,173783040
133,131,224.204,26904480
133,133,0,0
133,159,154.484,18000000
133,195,2672.739,320728680
133,196,2080.4,249648000
133,473,2725.148,327017759
159,50,223.796,21300000
159,125,487.046,58445519
159,54,279.479,33537480
159,153,413.592,49631039
159,168,154.549,18545880
159,53,344.944,31020000
159,10,986.38,86400000
159,11,1026.377,123165240
159,129,1305.429,156651480
159,143,1222.836,146740320
159,127,1177.729,141327480
159,24,1163.994,139679280
159,25,1267.822,152138639
159,12,2130.877,190800000
159,111,2275.819,273098280
159,135,1901.688,228202559
159,171,2334.344,280121280
159,13,1412.552,111600000
159,108,1290.8,154896000
159,14,1450.719,140400000
159,15,75.119,10800000
159,16,1871.731,224607720
159,17,1517.535,144000000
159,18,918.37,110204400
159,19,293.009,32400000
159,20,2169.735,188820000
159,21,1034.079,100800000
159,22,1420.579,120540000
159,23,1446.586,115200000
159,87,187.907,21600000
159,89,2459.591,210420000
159,90,511.484,43200000
159,91,1322.884,123660000
159,92,1677.906,201348720
159,93,450.979,54117480
159,95,2318.254,278190480
159,96,1831.375,162000000
159,97,1736.276,208353120
159,98,263.527,36000000
159,99,1053.439,72000000
159,103,2477.948,297353760
159,104,2463.535,295624199
159,105,1209.407,145128840
159,110,2571.768,308612160
159,114,773.275,50400000
159,117,220.939,26512680
159,119,1594.924,191390880
159,121,646.734,77608080
159,124,1192.509,143101080
159,126,774.284,92914080
159,128,674.651,80958120
159,129,1305.429,156651480
159,131,194.691,18000000
159,133,150.664,18000000
159,159,0,0
159,195,2656.074,255600000
159,196,1937.638,232516559
159,473,2708.482,325017840
195,50,2860.214,343225680
195,125,3123.464,374815680
195,54,2915.897,349907640
195,153,3050.01,366001200
195,168,2790.967,334916040
195,53,2981.362,357763440
195,10,2049.845,245981399
195,11,1932.579,231909479
195,129,1591.489,190978680
195,143,2301.599,276191880
195,127,2210.1,265212000
195,24,1770.895,212507400
195,25,1665.379,199845480
195,12,522.651,54000000
195,111,386.065,46327800
195,135,950.508,114060960
195,171,323.847,38861640
195,13,1530.635,129600000
195,108,1556.683,186801960
195,14,2269.958,272394960
195,15,2650.377,237120000
195,16,3269.448,392333760
195,17,1144.358,137322960
195,18,1982.022,237842640
195,19,2640.006,316800720
195,20,657.61,78913200
195,21,1625.187,195022440
195,22,2818.296,338195519
195,23,1397.728,167727359
195,87,2837.403,340488359
195,89,209.847,25200000
195,90,2527.286,303274320
195,91,2252.49,270298800
195,92,1856.856,222822720
195,93,2442.457,293094840
195,95,541.87,65024400
195,96,1088.963,130675560
195,97,1414.979,169797480
195,98,2913.023,349562759
195,99,2645.212,317425440
195,103,178.438,25200000
195,104,371.843,44621160
195,105,2322.767,278732040
195,110,267.611,32113320
195,114,2339.549,280745880
195,117,2726.485,327178200
195,119,1866.297,223955640
195,121,2262.22,271466400
195,124,1894.345,227321400
195,126,1947.816,233737920
195,128,2260.706,271284720
195,129,1591.489,190978680
195,131,2452.712,294325440
195,133,2671.528,320583360
195,159,2655.156,318618720
195,195,0,0
195,196,749.986,89998320
195,473,278.531,33423720
196,50,2203.62,264434399
196,125,2334.377,280125240
196,54,2259.304,271116480
196,153,2284.044,274085280
196,168,2134.373,256124760
196,53,2218.358,266202959
196,10,1145.409,137449079
196,11,1028.144,123377280
196,129,687.054,82446480
196,143,1397.164,167659680
196,127,1305.665,156679800
196,24,866.459,103975079
196,25,760.944,91313280
196,12,602.882,72345840
196,111,660.283,79233960
196,135,169.398,18000000
196,171,792.778,95133360
196,13,626.2,61200000
196,108,652.247,78269639
196,14,2127.448,255293759
196,15,1962.904,235548480
196,16,3279.716,393565920
196,17,694.993,83399160
196,18,1077.587,129310440
196,19,1735.57,208268400
196,20,921.266,110551920
196,21,1123.27,134792400
196,22,2828.564,339427680
196,23,493.293,39600000
196,87,2204.15,264498000
196,89,918.026,110163120
196,90,1913.193,229583160
196,91,2123.439,254812680
196,92,1714.346,205721520
196,93,1828.364,219403680
196,95,895.848,107501760
196,96,946.453,113574360
196,97,1272.469,152696280
196,98,2293.71,275245200
196,99,2276.863,273223560
196,103,936.382,112365840
196,104,921.97,110636400
196,105,2040.969,244916280
196,110,1030.203,123624360
196,114,1992.735,239128199
196,117,2086.736,250408320
196,119,1723.787,206854440
196,121,1861.961,223435320
196,124,1444.98,173397600
196,126,1270.141,152416920
196,128,1356.27,162752400
196,129,687.054,82446480
196,131,1812.011,217441320
196,133,2172.865,260743800
196,159,2028.395,243407400
196,195,750.278,90033360
196,196,0,0
196,473,1166.917,140030040
473,50,2912.984,349558080
473,125,3176.234,381148080
473,54,2968.667,356240040
473,153,3102.78,372333600
473,168,2843.737,341248440
473,53,3034.132,364095840
473,10,2102.615,252313799
473,11,1985.35,238241999
473,129,1644.259,197311080
473,143,2354.369,282524280
473,127,2262.87,271544400
473,24,1823.665,218839800
473,25,1718.15,206178000
473,12,575.422,69050640
473,111,537.644,64517280
473,135,1003.279,120393480
473,171,374.392,44927040
473,13,1583.406,190008720
473,108,1609.453,193134360
473,14,2259.696,271163520
473,15,2703.147,324377640
473,16,3259.186,391102319
473,17,1197.128,143655360
473,18,2034.793,244175159
473,19,2692.776,323133120
473,20,607.521,72902520
473,21,1677.957,201354840
473,22,2808.034,336964080
473,23,1450.499,174059880
473,87,2890.173,346820759
473,89,334.718,40166160
473,90,2580.056,309606720
473,91,2242.228,269067360
473,92,1846.594,221591280
473,93,2495.228,299427360
473,95,491.781,59013720
473,96,1078.701,129444119
473,97,1404.717,168566040
473,98,2965.793,355895159
473,99,2648.696,317843520
473,103,343.503,41220360
473,104,302.71,36325199
473,105,2312.505,277500600
473,110,160.029,13800000
473,114,2392.32,287078400
473,117,2779.256,333510719
473,119,1856.035,222724200
473,121,2314.99,277798800
473,124,1947.115,233653800
473,126,2000.586,240070320
473,128,2313.476,277617120
473,129,1644.259,197311080
473,131,2505.482,300657840
473,133,2724.299,326915880
473,159,2707.927,324951240
473,195,278.352,33402240
473,196,1161.202,139344240
473,473,0,0
50,487,1625.687,0
50,488,1370.228,
50,489,1016.382,
50,490,1431.642,
50,491,1333.309,
50,492,1410.086,
50,493,1618.792,
50,494,1659.146,
50,495,1669.223,
50,496,1623.32,
50,497,2196.162,
50,498,2172.608,
50,499,1393.479,
50,500,1399.322,
50,501,1543.257,
50,502,2312.178,
50,504,846.757,
50,505,850.346,
50,506,785.617,
50,507,643.86,
50,508,425.063,
50,509,200.113,
50,510,255.689,
50,511,540.203,
50,512,744.668,
50,513,2697.069,
50,514,2418.909,
50,515,2123.207,
50,516,1986.358,
50,517,2507.71,
50,518,1060.324,
50,519,1300.204,
50,521,1449.275,
50,522,1757.734,
50,523,1878.259,
50,524,174.575,
50,525,328.81,
50,526,387.64,
50,527,1910.611,
50,528,1662.275,
50,529,2208.803,
125,487,1889.129,
125,488,1633.67,
125,489,1279.825,
125,490,1695.084,
125,491,1596.752,
125,492,1673.528,
125,493,1882.235,
125,494,1922.588,
125,495,1932.665,
125,496,1886.763,
125,497,2459.605,
125,498,2436.051,
125,499,1656.922,
125,500,1662.765,
125,501,1806.7,
125,502,2575.62,
125,504,1110.2,
125,505,1113.789,
125,506,1049.059,
125,507,907.302,
125,508,544.292,
125,509,343.392,
125,510,411.826,
125,511,533.991,
125,512,944.269,
125,513,2960.511,
125,514,2636.555,
125,515,2386.649,
125,516,2204.005,
125,517,2640.083,
125,518,1136.923,
125,519,1376.803,
125,521,1712.718,
125,522,1975.38,
125,523,2095.905,
125,524,438.018,
125,525,592.253,
125,526,651.083,
125,527,2174.053,
125,528,1925.718,
125,529,2472.246,
54,487,1681.612,
54,488,1426.153,
54,489,1072.308,
54,490,1487.567,
54,491,1389.235,
54,492,1466.011,
54,493,1674.718,
54,494,1715.071,
54,495,1725.148,
54,496,1679.246,
54,497,2252.088,
54,498,2228.534,
54,499,1449.405,
54,500,1455.248,
54,501,1599.183,
54,502,2368.103,
54,504,902.683,
54,505,906.272,
54,506,841.542,
54,507,699.786,
54,508,471.959,
54,509,247.009,
54,510,311.614,
54,511,540.185,
54,512,800.594,
54,513,2752.994,
54,514,2474.835,
54,515,2179.132,
54,516,2042.284,
54,517,2563.636,
54,518,1116.25,
54,519,1356.129,
54,521,1505.201,
54,522,1813.659,
54,523,1934.185,
54,524,230.501,
54,525,384.736,
54,526,443.566,
54,527,1966.536,
54,528,1718.201,
54,529,2264.729,
153,487,1816.544,
153,488,1561.086,
153,489,1207.24,
153,490,1622.499,
153,491,1524.167,
153,492,1600.944,
153,493,1809.65,
153,494,1850.004,
153,495,1860.081,
153,496,1814.178,
153,497,2387.02,
153,498,2363.466,
153,499,1584.337,
153,500,1590.18,
153,501,1734.115,
153,502,2503.035,
153,504,1037.615,
153,505,1041.204,
153,506,976.475,
153,507,834.718,
153,508,526.647,
153,509,303.248,
153,510,338.933,
153,511,535.55,
153,512,935.526,
153,513,2887.927,
153,514,2609.767,
153,515,2314.064,
153,516,2177.216,
153,517,2698.568,
153,518,1138.483,
153,519,1378.362,
153,521,1640.133,
153,522,1948.592,
153,523,2069.117,
153,524,365.433,
153,525,519.668,
153,526,578.498,
153,527,2101.468,
153,528,1853.133,
153,529,2399.661,
168,487,1556.826,
168,488,1301.367,
168,489,947.521,
168,490,1362.781,
168,491,1264.448,
168,492,1341.225,
168,493,1549.932,
168,494,1590.285,
168,495,1600.362,
168,496,1554.46,
168,497,2127.302,
168,498,2103.748,
168,499,1324.619,
168,500,1330.462,
168,501,1474.396,
168,502,2243.317,
168,504,777.897,
